Title, Link, Keywords, Data
“What will they get by killing him?”: Ram Bai  mother of Nirbhaya convict Mukesh Singh,https://news.google.com/articles/CAIiEEJV-EtyXgNmZ8dIJh2rAJYqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,accused murder singh, 
Bhima Koregaon inmates can barely communicate  worried about their health: Families,https://news.google.com/articles/CAIiEPT50KGOTSbGyGFL8eFkCYkqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,accused treatment custody, 
Delhi violence victims say police raided lawyer Mehmood Pracha’s office to pressurise them,https://news.google.com/articles/CAIiEELYRMEnmZ04s3RgRHMrEnMqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,accused attacked teenager, 
Inside India's Hindu cattle-smuggling networks,https://news.google.com/articles/CBMiSGh0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL3JlcG9ydGFnZS9pbnNpZGUtaW5kaWEtaGluZHUtY2F0dGxlLXNtdWdnbGluZ9IBAA?hl=en-IN&gl=IN&ceid=IN%3Aen,accused custody singh, 
The New Khalistan Conspiracy,https://news.google.com/articles/CAIiEPRPaNgYTeyPFLPgAc7fe2oqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,accused attacked singh, 
Delhi Police buried complaints accusing BJP leaders in February violence,https://news.google.com/articles/CAIiENShAquZIt5ldp5Tun2foVwqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,accused murder attacked, 
Former SC Justice Madan Lokur: Whom does one trust for a just  fair and impartial investigation?,https://news.google.com/articles/CAIiEAs1ruTy-xGV2YFF47cWmbcqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,accused south murder, 
The Hindu American Foundation's warped position on caste in the Cisco case,https://news.google.com/articles/CBMiSGh0dHBzOi8vY2FyYXZhbm1hZ2F6aW5lLmluL2Nhc3RlL2Npc2NvLWhhZi1oaW5kdS1hbWVyaWNhbi1kYWxpdC1kaWFzcG9yYdIBAA?hl=en-IN&gl=IN&ceid=IN%3Aen,accused murder treatment, 
They reduce me to a “meritless” Adivasi: Maroona Murmu  Jadavpur associate professor,https://news.google.com/articles/CAIiEB9VZyEjsTabcx0KB--hCiQqGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,accused murder attacked, 
Why are BJP and Congress at odds over the 2013 Chhattisgarh Maoist attack investigation?,https://news.google.com/articles/CAIiEKMdMoUa5ezaWXwETkcBxE8qGQgEKhAIACoHCAowm52QCzC9haQDMNvvtgY?hl=en-IN&gl=IN&ceid=IN%3Aen,accused custody attacked, 
